Course benefit;"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Professor rating;"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback;"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Course improvement;<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>
More details;<p> Could you be a little more precise? </p>
More details;<p> Could you be a little more precise? </p>
More details;<p> Could you be a little more precise? </p>
More feedback?;"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
Further comments;<p>Feel free to leave your comments here!</p>
Provide email;"<p>Please provide your e-mail address if you are interested in the evaluation result. If you skip this step, you will not receive any e-mails from us. </p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I am not interested.</button>"
Give feedback;"<p> If you haven't given me any feedback yet, I would be very happy about it. </p> <button class=""chatSuggest"" onclick=""showFeedback();"">Give me some feedback</button>"
Finish evaluation;"<p> Thank you, you are now finished! </p> <button class=""chatSuggest"" onclick=""showAnswers();"">Show my answers</button>"
Introduction;"<p>Hey, I’m Eva the Evaluation Bot. I will ask you some questions and will guide you through the course evaluation oft he course 'Course Name'. </p> <p> You can talk to me by typing in your message into the textfield or click one of my suggestions. If for some resason you don’t have an answer to a question you can skip the question at any time, by clicking on the skip button below or ask me to skip it. </p> <p> I would love to talk to you. Ask me a few questions. I can try to improve your mood with some joked  I’m not all-knowing and might have to refer you to my big brother Google for complicated questions. But I will try my best. </p> <p> Now have fun with the Evaluation! </p> <p> PS: I would also love to receive some feedback from you! </p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!;"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.;"<p> Thank you and hello again to the evaluation. </p> <p> First I would like to ask you some short questions concerning the lecture content and the lecture style. After that you are welcome to provide some written feedback. In the end you can decide whether you want to receive the total evaluation results by e-mail. </p> <p> Please provide honest and direct answers. Both are very important for the improvement of your lecturer and the course quality. Are you ready to finally start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Let's start.');"">Yes, let’s start the Evaluation!</button>"
Introduction;"<p>Hey, I’m Eva the Evaluation Bot. I will ask you some questions and will guide you through the course evaluation oft he course 'Course Name'. </p> <p> You can talk to me by typing in your message into the textfield or click one of my suggestions. If for some resason you don’t have an answer to a question you can skip the question at any time, by clicking on the skip button below or ask me to skip it. </p> <p> I would love to talk to you. Ask me a few questions. I can try to improve your mood with some joked  I’m not all-knowing and might have to refer you to my big brother Google for complicated questions. But I will try my best. </p> <p> Now have fun with the Evaluation! </p> <p> PS: I would also love to receive some feedback from you! </p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!;"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.;"<p> Thank you and hello again to the evaluation. </p> <p> First I would like to ask you some short questions concerning the lecture content and the lecture style. After that you are welcome to provide some written feedback. In the end you can decide whether you want to receive the total evaluation results by e-mail. </p> <p> Please provide honest and direct answers. Both are very important for the improvement of your lecturer and the course quality. Are you ready to finally start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Lets start.');"">Yes, let’s start the Evaluation!</button>"
Course structure;"<p> Nice. </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> The course content has a good structure so that I was able to understand it easily. </p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Lecturer;"<p> Nice. </p> <p> The lecturer was able to transfer the learning content according to my expectations. </p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback;"<p> Thank you for your feedback so far. I would like to have some written feedback of you. You can either click on one of my suggestions or provide a written answer. </p> <p> Did the lecture strengthen your interest in the topic? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It is highly interesting');"">The topic / lecture is highly interesting</button> <button class=""chatSuggest"" onclick=""chatSuggest('It is quite interesting');"">The topic / lecture is quite interesting</button> <button class=""chatSuggest"" onclick=""chatSuggest('It is not quite interesting');"">The topic / lecture is quite not for me</button> <button class=""chatSuggest"" onclick=""chatSuggest('It is not interesting at all');"">The topic / lecture does not interest me at all</button>"
